ID,AUTHOR,CREATED_TIME,SPECIFIC_CONTENT_SHARE_COMMENTARY_TEXT,SPECIFIC_CONTENT_SHARE_MEDIA_CATEGORY,COMMENTARY
urn:li:share:6914647501975220225,urn:li:organization:10043,2022-03-29,"Save the date for 🌟 #CommunityLIVE 2022 🌟 ... in person! 🎉 We're heading to Nashville, Tennessee September 11-15. Mark your calendar and we'll see you there! 📆 https://lnkd.in/dK2du55B",IMAGE,
urn:li:share:6914904335789211648,urn:li:organization:10043,2022-03-30,"Lisa Jackman, Director of Corporate Social Responsibility, weighs in on the current job market and what #diversity, equity and inclusion means to Hyland. 💚🤝🌍👇",ARTICLE,
urn:li:share:6915372188879441920,urn:li:organization:18124695,2022-03-31,With spring comes... Q1 product enhancements! 👏Several updates were made to Hyland RPA to provide organizations with: Simplified bot deployment ✔️More visibility over automated tasks ✔️Secure and convenient integrations ✔️Improved user experience ✔️Learn more: https://lnkd.in/dBmnJv6N,IMAGE,
urn:li:share:6915628976002478080,urn:li:organizationBrand:25736,2022-04-01,We're excited to officially introduce Hyland University! 👋Our shiny new platform ✨ is built for anyone interested in gaining additional expertise of Alfresco or other Hyland products. Start exploring 👉 https://lnkd.in/gbrqNCU7,IMAGE,
urn:li:share:6916716249053822976,urn:li:organization:37930,2022-04-04,ACCEPTED ✔️Welcome to Hyland University— a brand new learning space for developing expertise across Nuxeo and the entire Hyland portfolio of products. 📚 Click here to start your journey: https://lnkd.in/gbrqNCU7,IMAGE,
urn:li:ugcPost:6916731332043640833,urn:li:organization:10043,2022-04-04,"The HY-5 is back for its 14th year! Lace up your running shoes 👟 and join us on Saturday, May 14th at the Hyland HQ for our annual 5k run and 1 mile walk in support of The MetroHealth System (Cleveland, OH). 🏃‍♀️ Check out the details and sign up here: https://lnkd.in/d2MFFnnW",VIDEO,
urn:li:share:6984105349670723584,urn:li:organization:10043,2022-10-07,"Whether an IaaS, PaaS or SaaS solution is right for you depends on your business requirements. One option isn’t fundamentally better or worse, they simply address different needs.⭐ Infrastructure-as-a-Service (#IaaS)⭐ Platform-as-a-Service (#PaaS)⭐ Software-as-a-Service (#SaaS)Find out what works for you and your business. ⬇️ ",ARTICLE,
urn:li:share:6993904974162264064,urn:li:organization:10043,2022-11-03,"Every year, new challenges influence business practices and drive innovation. 💡 Ed McQuiston takes an in-depth look 🔍 at how #digitization is becoming less of a luxury and more of a necessity as a result. ",ARTICLE,
urn:li:share:6922160648093089792,urn:li:organization:10043,2022-04-19,"🎉 Thank YOU, Hyland customers! 🎉👏 We're proud to be named a 2022 Gartner® Peer Insights™ Customers’ Choice for #ContentServices Platforms: https://lnkd.in/ezQbRErK",IMAGE,
urn:li:share:6958768465604210688,urn:li:organization:10043,2022-07-29,1. Unlock your platform potential 🔓2. Maximize your investment 📈3. Secure your success with version currency ✔️Check out this Hyland Blog to see what other BIG ideas we have up our sleeve for #CommunityLIVE. 💡👇,ARTICLE,
urn:li:share:6985917257948295168,urn:li:organization:10043,2022-10-12,"“This certification milestone allows us to differentiate ourselves to our customers and assure them that Hyland has the expertise to design, deploy and operate applications and infrastructure on #AWS."" ☁️☑️",ARTICLE,
urn:li:ugcPost:6982703894049017857,urn:li:organization:10043,2022-10-03,"To kick off our very first Hyland Partner Appreciation Week 🎉, Bob Dunn, VP of Global Partner Programs, shares a special thank you message to our current partners. 💚👇",VIDEO,
urn:li:share:6991730705177202688,urn:li:organization:10043,2022-10-28,"""Hyland is working with Alfa Romeo this year in a partnership that enables the Formula 1 team to compare the speed of the F1 cars to the Ohio-based organization's performance."" 🏁⚡🖥️",ARTICLE,
urn:li:share:6933061271814635521,urn:li:organization:10043,2022-05-19,It's time to re-evaluate benefits for a decentralized workforce❗ Intrigued? Here's your guide to hiring for digital optimization: https://lnkd.in/gkCnRATA,IMAGE,
urn:li:ugcPost:6975825806124056576,urn:li:organization:10043,2022-09-14,#CommunityLIVE: We want to hear from you! 👇,URN_REFERENCE,
urn:li:share:6938490126922649601,urn:li:organization:10043,2022-06-03,Research shows that over half of employees have used Google to search for their own company’s logo. 😱Here's how a #DAM workflow solution can fix that. ⬇️,ARTICLE,
urn:li:share:6996468422226178048,urn:li:organization:10043,2022-11-10,"❤️ In honor of this week's Veterans Day,  Armistice Day and Remembrance Day 2022, we're paying tribute to Hylanders and their family members who have served. 🤍 Have a photo you'd like to share with the Hyland community? Post it in the comments! 💙 Thank you for your service. ",IMAGE,
urn:li:share:6924703817255063553,urn:li:organization:10043,2022-04-26,What an honor 💚 — and one we can only claim because of our customers. Thank you for sharing your feedback on Gartner Peer Insights. 👏Here's our thank you note to you: https://lnkd.in/genRHKU4,IMAGE,
urn:li:share:7008415560778625024,urn:li:organization:10043,2022-12-13,"Explore expert coverage of Hyland, our products, and our solution areas from the world’s most trusted and respected analyst firms. 🌎🌠➡️ https://lnkd.in/g5Z7TPVF",IMAGE,
urn:li:share:6987843476545564672,urn:li:organization:18124695,2022-10-17,"Advances in digital technology, including intelligent automation, mean there are other, smarter options for processing your documents 💡 — options that not only give your employees the time to take on more valuable work, but also get more value from the documents. 📄✔️Dive deeper into intelligent document processing:#HylandRPA #RPA #IntelligentDocumentProcessing Pascal BORNET",ARTICLE,
urn:li:share:6959840601009766400,urn:li:organization:10043,2022-08-01,"We're taking the show on the road! 👏This year, #HylandSummit — our premier digital transformation forum — will visit six strategic cities around the world in an international roadshow event. 🌍Check out the details and reserve your spot. ⬇️",ARTICLE,
urn:li:share:6986295062607400960,urn:li:organization:10043,2022-10-13,"#LowCode automation is set to transform businesses - but what exactly is it, and what will it mean for how your organization works? 🤔Tim Hood, Hyland Vice President EMEA and APAC, has the answers: https://lnkd.in/g5v8E9t6",IMAGE,
urn:li:ugcPost:6965679128175943681,urn:li:organization:10043,2022-08-17,"As part of our #BuildatHyland series, we spoke with several stellar ⭐ Hyland tech team members around the 🌎 about their career journeys, unique experiences and expert advice. This week, we heard from Software Engineering Manager Biswanath Chatterjee. 👇",URN_REFERENCE,
urn:li:share:6976516807377502208,urn:li:organization:10043,2022-09-16,We are so ✨ thankful ✨ to all of our amazing #CommunityLIVE sponsors! ,IMAGE,
urn:li:share:6989209043416334336,urn:li:organization:10043,2022-10-21,"🎉 Hyland has appointed Craig Kermond as partner manager for the #APAC region based in Melbourne, Australia. 🎉Welcome to the Hyland family, Craig! 👏Learn more about the new role: https://lnkd.in/gV_Xuk7T",IMAGE,
urn:li:share:6939939451506749440,urn:li:organizationBrand:25736,2022-06-07,#CommunityLIVE 2022 registration is now open! 🎉 Hyland is excited to host Alfresco customers and partners in-person at a special discount rate. Contact your Account Manager to learn more! 📱Read more about this world-class event: https://lnkd.in/e3zQuc4Z,IMAGE,
urn:li:share:6937791170928353280,urn:li:organization:10043,2022-06-01,The Hyland Pride Alliance kicked off our #PRIDEatHyland celebration this morning by raising the rainbow flag! 🏳️‍🌈 Stop by Building 1 to check it out and join us throughout the month of June as we continue to celebrate our LGBTQIA+ community. 🌈💚,IMAGE,
urn:li:share:6946069866164473856,urn:li:organization:10043,2022-06-24,"For many Hyland employees, #PRIDEatHyland means adding preferred pronouns in emails and introductions: https://lnkd.in/gha7QwFh ",ARTICLE,
urn:li:ugcPost:6950884148483936256,urn:li:organization:10043,2022-07-07,"As we wrap up our 6-part series, we are celebrating the women in our Kolkata office who have made the jump back into the workforce through the Hyland Returnship Program. 👏Thank you to all who have shared their stories with us! 💚Thinking about a return to the workplace? Check out our open role: https://lnkd.in/dZcGP_rx",VIDEO,
urn:li:share:6942139784572112896,urn:li:organization:10043,2022-06-13,"Introducing #BuildatHyland 🛠️, a series dedicated to showcasing our superstar tech team members and the work that keeps Hyland moving forward. 🌟🚀 First up 👉 Kamila! Interested in joining us? Start exploring: https://lnkd.in/e7YfUHaU",IMAGE,
urn:li:share:6921789730753761280,urn:li:organization:10043,2022-04-18,"From automation and hyperautomation to DEI and Formula 1, we've rounded up the best of March 2022. ⬇️",ARTICLE,
urn:li:ugcPost:6978322133936472066,urn:li:organization:10043,2022-09-21,Want to know what's new for Q3 in Hyland's #ContentServices portfolio? Hit ▶️ to check out a quick overview. Interested in learning more? Give this a read: https://lnkd.in/g_TazTW9,VIDEO,
urn:li:share:6947297521304035328,urn:li:organization:10043,2022-06-27,"We’re proud to have Xander on our team at Hyland. ⭐ He didn’t need to finish first in the Travelers Championship to prove how good he is.️ That doesn’t make it any less awesome, and we can all learn something from how it transpired. 🏌️Here are six lessons that stand out: https://lnkd.in/gB2fBnwQ",IMAGE,
urn:li:share:6986989196833931264,urn:li:organizationBrand:25736,2022-10-15,"Hyland Summit, nuestro principal evento para nuestros clientes actuales y futuros, llega a Madrid. Este año centrado en la modernización de los servicios de contenido y en alcanzar el éxito en la nube. Acompáñenos en persona el miércoles 23 de noviembre de 2022 para desarrollar su red de contactos, aprender y descubrir las novedades en nuestras plataformas Alfresco y OnBase. #HylandSummitMadrid Regístrese ahora: https://lnkd.in/gw4DbgHu",IMAGE,
urn:li:ugcPost:6975211510495150080,urn:li:organization:10043,2022-09-12,The #CommunityLIVE stage = set ✅See you tomorrow!,VIDEO,
urn:li:share:6927950437815906304,urn:li:organization:37930,2022-05-05,"There are many reasons to adopt an open source #DAM solution, but we've sorted through the long list and pulled out the top 6️⃣ most important considerations. Let's take a look. 👇👀",ARTICLE,
urn:li:share:6964929094278934528,urn:li:organization:10043,2022-08-15,Forbes teamed up with market research company Statista to identify the companies liked most by female workers and we're proud to say Hyland made the list! 👏 👩‍💻#HylandLife,ARTICLE,
urn:li:share:6938548622984683520,urn:li:organization:37930,2022-06-03,#CommunityLIVE 2022 registration is now open! 🎉 Hyland is excited to host Nuxeo customers and partners in-person at a special discount rate. Contact your Account Manager to learn more! 📱Read more about this world-class event: https://lnkd.in/e3zQuc4Z,IMAGE,
urn:li:share:6975060849472270336,urn:li:organization:10043,2022-09-12,"📢 #CommunityLIVE roll call! 📢👏 We are SO pumped to be with you back in-person this week! Will we see you in Nashville? 🎶💬 Introduce yourself in the comments so we can all get to know each other before the excitement begins. After all, learning from each other is what CommunityLIVE is all about. 👩‍🏫",NONE,
urn:li:share:6967450622409289728,urn:li:organization:10043,2022-08-22,"Federated digital transformation (FDT), the modernization, consolidation and leveraging of data across multiple business platforms, will become a core priority for any business that hopes to thrive in the fast-moving operating environment of tomorrow.Hear more thoughts from Jamie Atherton, Hyland country manager for A/NZ. 💭👇 ",ARTICLE,
urn:li:share:6926991215431221249,urn:li:organization:10043,2022-05-02,"Hyland has won a Forrester Program of the Year award for successfully implementing analyst research, frameworks and best practices to improve functional performance within our Sales department! 👏 ",ARTICLE,
urn:li:ugcPost:6998297085557030913,urn:li:organization:10043,2022-11-15,"Next up in our #BuildatHyland series, we heard from Brigite Peposhi, a Hyland developer based in Germany. 👩‍💻🌎🛠️Take a look at Brigite's story: ",URN_REFERENCE,
